row_index,status,n_opening_models,unique_winner,conversation_type
3887,ok,3,True,values guided
3888,ok,3,False,controversy guided
3889,ok,4,True,unguided
3890,ok,4,True,unguided
3891,ok,3,True,values guided
3892,ok,4,True,values guided
3893,ok,3,True,controversy guided
3894,ok,3,True,values guided
3895,ok,4,True,values guided
3896,ok,4,False,controversy guided
3897,ok,4,False,controversy guided
3898,ok,3,True,controversy guided
3899,ok,4,True,unguided
3900,ok,4,True,values guided
3901,ok,4,True,unguided
3902,ok,3,False,values guided
3903,ok,4,True,unguided
3904,ok,3,True,values guided
3905,too_few_models,1,,
3906,ok,3,True,controversy guided
3907,ok,3,True,values guided
3908,ok,4,True,values guided
3909,ok,4,True,controversy guided
3910,ok,4,True,unguided
3911,ok,3,True,values guided
3912,ok,4,True,values guided
3913,ok,2,True,controversy guided
3914,ok,3,True,controversy guided
3915,ok,4,True,controversy guided
3916,ok,3,True,controversy guided
3917,ok,3,True,controversy guided
3918,ok,4,True,unguided
3919,ok,4,True,controversy guided
3920,ok,4,True,controversy guided
3921,ok,4,True,controversy guided
3922,ok,4,True,values guided
3923,ok,4,True,unguided
3924,ok,4,True,values guided
3925,ok,3,True,unguided
3926,ok,3,True,controversy guided
3927,ok,4,True,values guided
3928,ok,3,True,controversy guided
3929,ok,4,True,controversy guided
3930,ok,4,True,unguided
3931,ok,4,True,controversy guided
3932,ok,4,True,values guided
3933,ok,4,True,values guided
3934,ok,4,True,controversy guided
3935,ok,3,True,values guided
3936,ok,3,True,values guided
3937,ok,4,True,values guided
3938,ok,3,True,controversy guided
3939,ok,3,True,controversy guided
3940,ok,3,True,controversy guided
3941,ok,4,True,values guided
3942,ok,3,True,values guided
3943,ok,4,True,unguided
3944,ok,3,True,controversy guided
3945,ok,3,True,controversy guided
3946,ok,4,True,unguided
3947,ok,3,True,values guided
3948,ok,4,False,values guided
3949,ok,4,True,controversy guided
3950,ok,3,True,unguided
3951,ok,4,True,unguided
3952,ok,3,True,controversy guided
3953,ok,4,True,values guided
3954,ok,4,False,values guided
3955,ok,3,True,controversy guided
3956,ok,4,True,controversy guided
3957,ok,3,True,controversy guided
3958,ok,4,True,values guided
3959,ok,4,True,values guided
3960,ok,4,True,values guided
3961,ok,4,True,values guided
3962,ok,4,True,unguided
3963,ok,4,True,unguided
3964,ok,4,True,unguided
3965,ok,4,True,values guided
3966,ok,4,True,unguided
3967,ok,3,True,values guided
3968,ok,4,True,unguided
3969,ok,4,True,controversy guided
3970,ok,4,True,unguided
3971,ok,4,True,unguided
3972,ok,3,True,unguided
3973,ok,3,True,values guided
3974,ok,4,True,values guided
3975,ok,3,True,unguided
3976,ok,3,True,unguided
3977,ok,3,True,unguided
3978,ok,4,True,controversy guided
3979,ok,4,True,controversy guided
3980,ok,4,True,controversy guided
3981,ok,3,True,values guided
3982,ok,4,True,unguided
3983,ok,4,True,unguided
3984,ok,4,True,values guided
3985,ok,4,True,unguided
3986,ok,4,True,unguided
3987,ok,4,True,unguided
3988,ok,4,True,controversy guided
3989,ok,4,True,values guided
3990,ok,4,True,values guided
3991,ok,4,True,values guided
3992,ok,4,True,controversy guided
3993,ok,4,False,unguided
3994,ok,3,True,unguided
3995,ok,4,True,unguided
3996,ok,4,True,unguided
3997,ok,4,True,controversy guided
3998,ok,4,True,unguided
3999,ok,4,True,values guided
4000,ok,4,True,controversy guided
4001,ok,4,True,controversy guided
4002,ok,4,True,controversy guided
4003,ok,4,True,unguided
4004,ok,4,True,unguided
4005,ok,4,True,unguided
4006,ok,4,True,values guided
4007,ok,4,True,values guided
4008,ok,4,True,controversy guided
4009,ok,4,True,values guided
4010,ok,4,True,unguided
4011,ok,4,True,unguided
4012,ok,3,True,values guided
4013,ok,4,True,unguided
4014,ok,3,True,unguided
4015,ok,4,True,values guided
4016,ok,4,True,controversy guided
4017,ok,3,True,controversy guided
4018,ok,4,True,values guided
4019,ok,4,True,values guided
4020,ok,4,True,unguided
4021,ok,4,True,values guided
4022,ok,4,True,unguided
4023,ok,3,True,values guided
4024,ok,4,True,controversy guided
4025,ok,4,False,unguided
4026,ok,3,True,unguided
4027,ok,4,True,controversy guided
4028,ok,4,True,controversy guided
4029,ok,4,True,controversy guided
4030,ok,4,True,values guided
4031,ok,4,True,controversy guided
4032,ok,4,True,values guided
4033,ok,3,True,values guided
4034,ok,4,True,controversy guided
4035,ok,4,True,values guided
4036,ok,4,True,controversy guided
4037,ok,4,True,unguided
4038,ok,4,True,values guided
4039,ok,4,True,unguided
4040,ok,3,True,unguided
4041,ok,4,True,controversy guided
4042,ok,4,True,unguided
4043,ok,4,True,values guided
4044,ok,3,True,values guided
4045,ok,4,True,controversy guided
4046,ok,4,True,values guided
4047,ok,4,True,controversy guided
4048,ok,4,True,values guided
4049,ok,4,True,controversy guided
4050,ok,4,True,controversy guided
4051,ok,4,True,unguided
4052,ok,4,True,values guided
4053,ok,4,True,unguided
4054,ok,4,True,controversy guided
4055,ok,4,True,unguided
4056,ok,4,True,unguided
4057,ok,4,True,controversy guided
4058,ok,3,True,values guided
4059,ok,4,True,controversy guided
4060,ok,4,True,unguided
4061,ok,3,True,controversy guided
4062,ok,4,True,values guided
4063,ok,4,True,values guided
4064,ok,4,True,controversy guided
4065,ok,4,True,controversy guided
4066,ok,3,True,controversy guided
4067,ok,3,True,controversy guided
4068,ok,4,True,controversy guided
4069,ok,4,True,values guided
4070,ok,4,True,values guided
4071,ok,4,True,controversy guided
4072,ok,3,True,values guided
4073,ok,4,True,unguided
4074,ok,4,True,unguided
4075,ok,4,True,controversy guided
4076,ok,4,True,controversy guided
4077,ok,4,True,values guided
4078,ok,4,True,values guided
4079,ok,4,True,unguided
4080,ok,4,True,unguided
4081,ok,3,True,controversy guided
4082,ok,4,True,controversy guided
4083,ok,4,True,unguided
4084,ok,4,True,unguided
4085,ok,3,True,unguided
4086,ok,4,True,values guided
4087,ok,4,True,unguided
4088,ok,4,True,values guided
4089,ok,4,True,unguided
4090,ok,4,True,values guided
4091,ok,4,True,unguided
4092,ok,3,True,unguided
4093,ok,3,True,controversy guided
4094,ok,4,True,values guided
4095,ok,4,True,unguided
4096,ok,3,True,controversy guided
4097,ok,4,True,unguided
4098,ok,4,True,unguided
4099,ok,3,True,controversy guided
4100,ok,4,True,unguided
4101,ok,4,True,unguided
4102,ok,4,True,values guided
4103,ok,4,True,unguided
4104,ok,4,True,unguided
4105,ok,4,True,controversy guided
4106,ok,4,True,unguided
4107,ok,4,True,controversy guided
4108,ok,4,True,unguided
4109,ok,4,True,unguided
4110,ok,4,False,unguided
4111,ok,4,True,controversy guided
4112,ok,4,True,values guided
4113,ok,4,True,unguided
4114,ok,4,True,unguided
4115,ok,4,True,unguided
4116,ok,4,True,unguided
4117,ok,4,False,unguided
4118,ok,4,True,values guided
4119,ok,3,True,unguided
4120,ok,4,True,values guided
4121,ok,4,True,unguided
4122,ok,4,True,unguided
4123,ok,3,True,unguided
4124,ok,4,True,unguided
4125,ok,4,True,unguided
4126,ok,4,True,values guided
4127,ok,4,True,unguided
4128,ok,4,True,values guided
4129,ok,4,True,unguided
4130,ok,4,True,controversy guided
4131,ok,4,True,values guided
4132,ok,4,True,unguided
4133,ok,4,True,unguided
4134,ok,4,True,values guided
4135,ok,4,True,controversy guided
4136,ok,4,True,unguided
4137,ok,4,False,values guided
4138,ok,4,True,controversy guided
4139,ok,4,True,controversy guided
4140,ok,4,True,unguided
4141,ok,4,True,unguided
4142,ok,4,True,controversy guided
4143,ok,4,True,unguided
4144,ok,4,True,unguided
4145,ok,4,True,unguided
4146,ok,4,True,unguided
4147,ok,4,True,values guided
4148,ok,4,True,unguided
4149,ok,4,True,unguided
4150,ok,4,True,unguided
4151,ok,4,True,controversy guided
4152,ok,4,True,values guided
4153,ok,4,True,values guided
4154,ok,4,True,values guided
4155,ok,4,True,unguided
4156,ok,4,True,controversy guided
4157,ok,3,True,values guided
4158,ok,4,True,unguided
4159,ok,4,False,unguided
4160,ok,4,True,controversy guided
4161,ok,4,True,unguided
4162,ok,4,True,unguided
4163,ok,4,True,controversy guided
4164,ok,4,True,unguided
4165,ok,4,True,values guided
4166,ok,4,True,values guided
4167,ok,4,True,values guided
4168,ok,3,False,unguided
4169,ok,4,True,values guided
4170,ok,4,True,unguided
4171,ok,4,False,unguided
4172,ok,4,True,controversy guided
4173,ok,4,True,controversy guided
4174,ok,4,True,unguided
4175,ok,4,True,unguided
4176,ok,4,True,unguided
4177,ok,4,True,controversy guided
4178,ok,4,True,values guided
4179,ok,4,True,controversy guided
4180,ok,4,True,values guided
4181,ok,4,True,values guided
4182,ok,4,True,unguided
4183,ok,4,True,unguided
4184,ok,4,True,unguided
4185,ok,4,True,controversy guided
4186,ok,4,False,values guided
4187,ok,4,True,unguided
4188,ok,4,True,unguided
4189,ok,4,True,values guided
4190,ok,4,True,controversy guided
4191,ok,4,True,unguided
4192,ok,4,True,unguided
4193,ok,3,True,unguided
4194,ok,4,True,unguided
4195,ok,4,True,values guided
4196,ok,4,True,unguided
4197,ok,4,True,values guided
4198,ok,4,True,values guided
4199,ok,4,True,unguided
4200,ok,4,True,unguided
4201,ok,4,True,values guided
4202,ok,4,True,unguided
4203,ok,3,True,controversy guided
4204,ok,4,True,unguided
4205,ok,4,True,unguided
4206,ok,3,True,unguided
4207,ok,3,True,values guided
4208,ok,4,True,unguided
4209,ok,4,True,controversy guided
4210,ok,2,True,unguided
4211,ok,4,True,values guided
4212,ok,4,True,unguided
4213,ok,4,True,controversy guided
4214,ok,3,True,values guided
4215,ok,4,True,unguided
4216,ok,4,True,controversy guided
4217,ok,4,False,unguided
4218,ok,4,True,controversy guided
4219,ok,4,True,values guided
4220,ok,2,True,values guided
4221,ok,4,True,values guided
4222,ok,4,True,controversy guided
4223,ok,4,True,values guided
4224,ok,4,True,controversy guided
4225,ok,4,True,controversy guided
4226,ok,4,True,unguided
4227,ok,4,True,controversy guided
4228,ok,3,True,values guided
4229,ok,3,True,unguided
4230,ok,4,True,unguided
4231,ok,4,True,controversy guided
4232,ok,4,True,controversy guided
4233,ok,4,True,unguided
4234,ok,4,True,controversy guided
4235,ok,4,True,values guided
4236,ok,4,True,values guided
4237,ok,4,True,unguided
4238,ok,4,True,unguided
4239,ok,3,True,values guided
4240,ok,4,True,controversy guided
4241,ok,4,True,controversy guided
4242,ok,4,True,unguided
4243,ok,3,True,values guided
4244,ok,4,False,controversy guided
4245,ok,4,True,controversy guided
4246,ok,4,True,controversy guided
4247,ok,4,True,controversy guided
4248,ok,4,True,values guided
4249,ok,4,True,controversy guided
4250,ok,4,True,values guided
4251,ok,4,True,values guided
4252,ok,4,True,values guided
4253,ok,4,True,unguided
4254,ok,4,True,values guided
4255,ok,4,True,controversy guided
4256,ok,3,True,values guided
4257,ok,4,True,values guided
4258,ok,4,True,unguided
4259,ok,4,True,controversy guided
4260,ok,4,True,controversy guided
4261,ok,4,True,controversy guided
4262,ok,4,True,unguided
4263,ok,4,True,controversy guided
4264,ok,4,True,unguided
4265,ok,4,True,controversy guided
4266,ok,4,True,controversy guided
4267,ok,4,True,controversy guided
4268,ok,4,True,unguided
4269,ok,4,True,unguided
4270,ok,4,True,controversy guided
4271,ok,4,True,controversy guided
4272,ok,4,True,unguided
4273,ok,4,True,values guided
4274,ok,3,True,controversy guided
4275,ok,4,True,values guided
4276,ok,4,True,values guided
4277,ok,4,True,values guided
4278,ok,4,True,controversy guided
4279,ok,4,True,unguided
4280,ok,4,True,controversy guided
4281,ok,4,True,values guided
4282,ok,4,True,unguided
4283,ok,3,True,unguided
4284,ok,4,False,unguided
4285,ok,4,True,controversy guided
4286,ok,3,True,controversy guided
4287,ok,4,True,values guided
4288,ok,4,True,values guided
4289,ok,4,True,unguided
4290,ok,4,True,unguided
4291,ok,4,True,controversy guided
4292,ok,4,True,controversy guided
4293,ok,4,True,unguided
4294,ok,4,True,controversy guided
4295,ok,4,True,values guided
4296,ok,4,True,controversy guided
4297,ok,4,True,values guided
4298,ok,3,True,unguided
4299,ok,4,True,controversy guided
4300,ok,4,True,controversy guided
4301,ok,4,True,unguided
4302,ok,3,True,unguided
4303,ok,4,True,values guided
4304,ok,4,True,controversy guided
4305,ok,4,True,controversy guided
4306,ok,3,True,unguided
4307,ok,4,True,unguided
4308,ok,4,True,values guided
4309,ok,4,True,unguided
4310,ok,4,True,controversy guided
4311,ok,3,True,values guided
4312,ok,4,True,controversy guided
4313,ok,4,True,controversy guided
4314,ok,4,True,controversy guided
4315,ok,4,True,controversy guided
4316,ok,4,True,controversy guided
4317,ok,4,True,values guided
4318,ok,4,True,values guided
4319,ok,3,True,unguided
4320,ok,4,True,unguided
4321,ok,4,True,unguided
4322,ok,4,True,unguided
4323,ok,4,True,unguided
4324,ok,4,True,controversy guided
4325,ok,4,True,values guided
4326,ok,4,True,values guided
4327,ok,4,True,controversy guided
4328,ok,4,True,controversy guided
4329,ok,4,True,values guided
4330,ok,4,True,unguided
4331,ok,4,True,unguided
4332,ok,4,True,unguided
4333,ok,4,True,values guided
4334,ok,4,True,values guided
4335,ok,4,True,unguided
4336,ok,3,True,values guided
4337,ok,4,True,values guided
4338,ok,3,True,unguided
4339,ok,3,True,unguided
4340,ok,4,True,unguided
4341,ok,4,True,controversy guided
4342,ok,4,False,unguided
4343,ok,4,True,unguided
4344,ok,3,True,unguided
4345,ok,4,True,controversy guided
4346,ok,3,True,unguided
4347,ok,4,True,unguided
4348,ok,4,True,unguided
4349,ok,4,True,controversy guided
4350,ok,4,True,unguided
4351,ok,4,True,unguided
4352,ok,4,True,controversy guided
4353,ok,3,True,unguided
4354,ok,4,True,values guided
4355,ok,4,False,values guided
4356,ok,4,True,unguided
4357,ok,3,True,values guided
4358,ok,4,True,controversy guided
4359,ok,4,True,values guided
4360,ok,4,True,unguided
4361,ok,4,True,values guided
4362,ok,4,True,controversy guided
4363,ok,4,True,unguided
4364,ok,4,True,values guided
4365,ok,4,True,values guided
4366,ok,4,True,controversy guided
4367,ok,2,True,unguided
4368,ok,4,False,controversy guided
4369,ok,4,True,unguided
4370,ok,4,True,unguided
4371,ok,2,True,controversy guided
4372,ok,3,True,controversy guided
4373,ok,4,True,unguided
4374,ok,4,True,values guided
4375,ok,4,True,unguided
4376,ok,3,True,unguided
4377,ok,3,True,controversy guided
4378,ok,3,True,unguided
4379,ok,4,True,values guided
4380,ok,4,False,unguided
4381,ok,4,True,controversy guided
4382,ok,4,False,unguided
4383,ok,4,True,values guided
4384,ok,4,True,unguided
4385,ok,4,True,values guided
4386,ok,4,True,controversy guided
4387,ok,4,True,unguided
4388,ok,4,True,values guided
4389,ok,4,True,unguided
4390,ok,4,True,controversy guided
4391,ok,4,True,unguided
4392,ok,4,True,unguided
4393,ok,4,True,values guided
4394,ok,4,True,values guided
4395,ok,4,False,values guided
4396,ok,4,True,values guided
4397,ok,4,True,unguided
4398,ok,4,True,values guided
4399,ok,4,True,controversy guided
4400,ok,4,True,values guided
4401,ok,4,True,values guided
4402,ok,4,True,unguided
4403,ok,4,True,values guided
4404,ok,4,True,controversy guided
4405,ok,4,True,unguided
4406,ok,4,True,values guided
4407,ok,4,True,controversy guided
4408,ok,4,True,controversy guided
4409,ok,3,True,values guided
4410,ok,3,True,controversy guided
4411,ok,4,True,values guided
4412,ok,4,True,unguided
4413,ok,4,True,controversy guided
4414,ok,4,False,controversy guided
4415,ok,4,True,unguided
4416,ok,4,True,unguided
4417,ok,4,True,unguided
4418,ok,4,True,unguided
4419,ok,4,True,values guided
4420,ok,4,True,unguided
4421,ok,4,True,unguided
4422,ok,4,True,values guided
4423,ok,4,True,unguided
4424,ok,4,True,unguided
4425,ok,4,True,controversy guided
4426,ok,4,True,controversy guided
4427,ok,4,True,controversy guided
4428,ok,3,True,values guided
4429,ok,4,True,values guided
4430,ok,4,True,controversy guided
4431,ok,4,True,unguided
4432,ok,4,True,unguided
4433,ok,4,True,values guided
4434,ok,4,True,controversy guided
4435,ok,4,True,controversy guided
4436,ok,3,True,values guided
4437,ok,4,True,controversy guided
4438,ok,4,True,controversy guided
4439,ok,4,True,controversy guided
4440,ok,4,True,unguided
4441,ok,4,True,values guided
4442,ok,4,True,controversy guided
4443,ok,4,True,controversy guided
4444,ok,4,True,unguided
4445,ok,4,True,values guided
4446,ok,3,True,unguided
4447,ok,3,True,unguided
4448,ok,4,True,values guided
4449,ok,4,True,values guided
4450,ok,4,True,controversy guided
4451,ok,4,True,controversy guided
4452,ok,3,True,values guided
4453,ok,3,False,unguided
4454,ok,4,True,values guided
4455,ok,4,True,values guided
4456,ok,3,True,controversy guided
4457,ok,4,True,controversy guided
4458,ok,4,True,unguided
4459,ok,4,True,unguided
4460,ok,3,True,values guided
4461,ok,4,False,controversy guided
4462,ok,4,True,unguided
4463,ok,4,True,values guided
4464,ok,4,True,values guided
4465,ok,4,True,values guided
4466,ok,4,True,controversy guided
4467,ok,3,True,unguided
4468,ok,4,True,unguided
4469,ok,4,True,unguided
4470,ok,4,True,values guided
4471,ok,4,True,controversy guided
4472,ok,3,True,controversy guided
4473,ok,4,True,controversy guided
4474,ok,4,True,unguided
4475,ok,4,True,unguided
4476,ok,4,True,controversy guided
4477,ok,4,True,values guided
4478,ok,3,True,unguided
4479,ok,4,True,controversy guided
4480,ok,4,True,unguided
4481,ok,4,True,unguided
4482,ok,4,True,values guided
4483,ok,3,True,controversy guided
4484,ok,4,True,values guided
4485,ok,4,True,unguided
4486,ok,3,True,unguided
4487,ok,4,True,unguided
4488,ok,4,False,unguided
4489,ok,4,True,unguided
4490,ok,4,True,unguided
4491,ok,4,True,unguided
4492,ok,4,True,controversy guided
4493,ok,4,True,values guided
4494,ok,4,True,values guided
4495,ok,4,True,controversy guided
4496,ok,4,True,unguided
4497,ok,4,True,unguided
4498,ok,4,True,unguided
4499,ok,4,True,controversy guided
4500,ok,4,True,unguided
4501,ok,4,True,values guided
4502,ok,4,True,unguided
4503,ok,4,True,unguided
4504,ok,4,True,controversy guided
4505,ok,4,True,controversy guided
4506,ok,4,True,controversy guided
4507,ok,4,True,controversy guided
4508,ok,4,True,values guided
4509,ok,4,True,unguided
4510,ok,3,True,values guided
4511,ok,4,True,unguided
4512,ok,4,True,values guided
4513,ok,2,True,controversy guided
4514,ok,4,True,controversy guided
4515,ok,4,True,values guided
4516,ok,4,True,controversy guided
4517,ok,4,True,unguided
4518,ok,4,True,unguided
4519,ok,4,True,unguided
4520,ok,4,True,values guided
4521,ok,4,True,unguided
4522,ok,3,True,controversy guided
4523,ok,4,True,values guided
4524,ok,4,True,values guided
4525,ok,4,True,values guided
4526,ok,4,True,unguided
4527,ok,4,True,controversy guided
4528,ok,4,True,values guided
4529,ok,4,True,unguided
4530,ok,3,True,unguided
4531,ok,4,False,unguided
4532,ok,4,True,controversy guided
4533,ok,4,True,values guided
4534,ok,4,True,controversy guided
4535,ok,4,True,unguided
4536,ok,4,True,values guided
4537,ok,4,True,values guided
4538,ok,4,False,unguided
4539,ok,4,True,unguided
4540,ok,4,True,unguided
4541,ok,4,True,values guided
4542,ok,4,True,values guided
4543,ok,4,True,values guided
4544,ok,3,True,unguided
4545,ok,4,True,controversy guided
4546,ok,4,True,unguided
4547,ok,4,True,controversy guided
4548,ok,4,False,values guided
4549,ok,4,False,unguided
4550,ok,4,False,unguided
4551,ok,4,True,unguided
4552,ok,3,True,unguided
4553,ok,4,True,controversy guided
4554,ok,4,True,unguided
4555,ok,4,True,controversy guided
4556,ok,4,True,unguided
4557,ok,4,True,unguided
4558,ok,4,True,unguided
4559,ok,4,True,unguided
4560,ok,3,True,controversy guided
4561,ok,4,True,unguided
4562,ok,4,True,unguided
4563,ok,3,True,unguided
4564,ok,4,True,controversy guided
4565,ok,4,True,unguided
4566,ok,4,True,controversy guided
4567,ok,4,True,values guided
4568,ok,4,True,unguided
4569,ok,4,False,unguided
4570,ok,4,True,unguided
4571,ok,3,True,unguided
4572,ok,4,True,controversy guided
4573,ok,4,True,values guided
4574,ok,4,True,controversy guided
4575,ok,4,True,unguided
4576,ok,4,True,values guided
4577,ok,4,True,controversy guided
4578,ok,3,True,controversy guided
4579,ok,4,True,unguided
4580,ok,4,True,controversy guided
4581,ok,4,True,unguided
4582,ok,4,True,unguided
4583,ok,4,True,unguided
4584,ok,4,True,controversy guided
4585,ok,4,True,controversy guided
4586,ok,3,True,controversy guided
4587,ok,4,True,values guided
4588,ok,4,True,unguided
4589,ok,4,False,unguided
4590,ok,4,True,unguided
4591,ok,4,True,controversy guided
4592,ok,3,True,unguided
4593,ok,4,True,values guided
4594,ok,4,True,controversy guided
4595,ok,4,True,unguided
4596,ok,3,True,unguided
4597,ok,4,True,unguided
4598,ok,4,True,controversy guided
4599,ok,4,True,unguided
4600,ok,4,True,unguided
4601,ok,4,True,values guided
4602,ok,4,True,values guided
4603,ok,4,True,controversy guided
4604,ok,4,True,unguided
4605,ok,4,True,unguided
4606,ok,4,True,unguided
4607,ok,4,True,unguided
4608,ok,4,True,unguided
4609,ok,4,True,values guided
4610,ok,4,True,unguided
4611,ok,4,True,controversy guided
4612,ok,3,True,unguided
4613,ok,4,True,unguided
4614,ok,3,True,unguided
4615,ok,4,True,values guided
4616,ok,4,True,values guided
4617,ok,4,True,unguided
4618,ok,4,True,unguided
4619,ok,4,True,unguided
4620,ok,4,True,unguided
4621,ok,3,True,values guided
4622,ok,4,False,controversy guided
4623,ok,4,True,unguided
4624,ok,4,True,values guided
4625,ok,4,False,values guided
4626,ok,4,True,values guided
4627,ok,4,True,controversy guided
4628,ok,4,True,unguided
4629,ok,4,True,values guided
4630,ok,4,True,unguided
4631,ok,4,True,unguided
4632,ok,4,True,controversy guided
4633,ok,4,True,values guided
4634,ok,3,True,values guided
4635,ok,4,True,values guided
4636,ok,4,True,controversy guided
4637,ok,4,True,unguided
4638,ok,4,True,unguided
4639,ok,4,True,values guided
4640,ok,4,True,controversy guided
4641,ok,3,True,values guided
4642,ok,4,True,values guided
4643,ok,4,True,values guided
4644,ok,4,True,controversy guided
4645,ok,4,True,unguided
4646,ok,4,True,unguided
4647,ok,4,True,unguided
4648,ok,4,True,unguided
4649,ok,4,True,values guided
4650,ok,3,True,values guided
4651,ok,4,True,controversy guided
4652,ok,4,True,controversy guided
4653,ok,4,True,values guided
4654,ok,4,True,values guided
4655,ok,4,True,values guided
4656,ok,4,True,unguided
4657,ok,4,True,values guided
4658,ok,4,True,controversy guided
4659,ok,4,True,values guided
4660,ok,4,True,values guided
4661,ok,4,True,controversy guided
4662,ok,4,True,controversy guided
4663,ok,4,True,values guided
4664,ok,4,True,values guided
4665,ok,4,True,controversy guided
4666,ok,4,False,values guided
4667,ok,4,True,values guided
4668,ok,3,True,values guided
4669,ok,4,True,unguided
4670,ok,4,True,unguided
4671,ok,4,False,unguided
4672,ok,4,True,values guided
4673,ok,4,True,values guided
4674,ok,4,True,controversy guided
4675,ok,4,True,unguided
4676,ok,4,True,unguided
4677,ok,4,False,unguided
4678,ok,4,True,controversy guided
4679,ok,4,True,unguided
4680,ok,4,True,controversy guided
4681,ok,4,True,values guided
4682,ok,3,True,controversy guided
4683,ok,4,True,unguided
4684,ok,3,True,controversy guided
4685,ok,4,True,unguided
4686,ok,4,True,values guided
4687,ok,4,True,controversy guided
4688,ok,4,True,unguided
4689,ok,3,False,values guided
4690,ok,4,True,unguided
4691,ok,4,True,unguided
4692,ok,4,True,controversy guided
4693,ok,4,True,unguided
4694,ok,4,True,unguided
4695,ok,4,True,values guided
4696,ok,4,True,unguided
4697,ok,4,True,values guided
4698,ok,4,True,values guided
4699,ok,4,True,unguided
4700,ok,4,True,values guided
4701,ok,3,True,values guided
4702,ok,4,True,controversy guided
4703,ok,4,True,values guided
4704,ok,4,True,unguided
4705,ok,4,True,controversy guided
4706,ok,4,True,controversy guided
4707,ok,3,True,values guided
4708,ok,3,True,unguided
4709,ok,4,True,unguided
4710,ok,3,True,values guided
4711,ok,4,True,controversy guided
4712,ok,4,True,unguided
4713,ok,3,True,controversy guided
4714,ok,3,True,controversy guided
4715,ok,4,True,unguided
4716,ok,4,True,controversy guided
4717,ok,4,True,values guided
4718,ok,4,True,unguided
4719,ok,4,True,controversy guided
4720,ok,4,False,unguided
4721,ok,4,False,values guided
4722,ok,4,True,unguided
4723,ok,3,True,values guided
4724,ok,4,True,values guided
4725,ok,3,True,unguided
4726,ok,4,True,values guided
4727,ok,4,True,controversy guided
4728,ok,3,True,controversy guided
4729,ok,4,True,values guided
4730,ok,4,True,unguided
4731,ok,4,True,unguided
4732,ok,4,True,unguided
4733,ok,4,True,controversy guided
4734,ok,4,False,controversy guided
4735,ok,4,False,values guided
4736,ok,4,True,values guided
4737,ok,4,True,unguided
4738,ok,4,True,values guided
4739,ok,4,True,unguided
4740,ok,4,True,values guided
4741,ok,4,True,unguided
4742,ok,4,True,controversy guided
4743,ok,4,True,controversy guided
4744,ok,4,True,controversy guided
4745,ok,4,True,unguided
4746,ok,4,True,unguided
4747,ok,4,False,unguided
4748,ok,3,True,controversy guided
4749,ok,4,True,unguided
4750,ok,4,True,unguided
4751,ok,4,True,unguided
4752,ok,4,True,controversy guided
4753,ok,4,True,controversy guided
4754,ok,4,True,values guided
4755,ok,4,True,unguided
4756,ok,4,True,values guided
4757,ok,4,False,controversy guided
4758,ok,4,True,values guided
4759,ok,4,True,unguided
4760,ok,3,True,values guided
4761,ok,4,True,unguided
4762,ok,4,True,unguided
4763,ok,3,True,values guided
4764,ok,4,False,values guided
4765,ok,4,True,unguided
4766,ok,3,True,unguided
4767,ok,4,True,controversy guided
4768,ok,4,True,controversy guided
4769,ok,4,True,values guided
4770,ok,4,True,controversy guided
4771,ok,4,True,values guided
4772,ok,3,True,controversy guided
4773,ok,4,True,controversy guided
4774,ok,4,True,values guided
4775,ok,4,True,unguided
4776,ok,4,False,unguided
4777,ok,4,True,values guided
4778,ok,4,True,unguided
4779,ok,4,True,controversy guided
4780,ok,3,True,controversy guided
4781,ok,4,True,controversy guided
4782,ok,4,True,unguided
4783,ok,4,True,unguided
4784,ok,4,True,unguided
4785,ok,4,True,controversy guided
4786,ok,4,True,unguided
4787,ok,4,True,unguided
4788,ok,4,True,values guided
4789,ok,4,True,values guided
4790,ok,4,True,values guided
4791,ok,4,True,controversy guided
4792,ok,4,True,controversy guided
4793,ok,4,False,unguided
4794,ok,4,True,controversy guided
4795,ok,4,True,values guided
4796,ok,3,True,controversy guided
4797,ok,4,False,unguided
4798,ok,4,True,unguided
4799,ok,4,True,values guided
4800,ok,2,True,values guided
4801,ok,3,True,unguided
4802,ok,4,True,controversy guided
4803,ok,4,False,unguided
4804,ok,4,True,values guided
4805,ok,4,True,unguided
4806,ok,4,True,values guided
4807,ok,4,True,controversy guided
4808,ok,3,True,values guided
4809,ok,4,True,unguided
4810,ok,4,True,controversy guided
4811,ok,4,True,values guided
4812,ok,4,False,controversy guided
4813,ok,4,True,controversy guided
4814,ok,4,True,values guided
4815,ok,4,True,controversy guided
4816,ok,3,True,controversy guided
4817,ok,4,True,unguided
4818,ok,4,True,unguided
4819,ok,4,True,values guided
4820,ok,4,True,unguided
4821,ok,4,True,unguided
4822,ok,4,True,unguided
4823,ok,4,True,values guided
4824,ok,4,True,controversy guided
4825,ok,3,True,unguided
4826,ok,4,True,controversy guided
4827,ok,4,True,controversy guided
4828,ok,4,True,controversy guided
4829,ok,4,True,values guided
4830,ok,4,True,unguided
4831,ok,4,True,unguided
4832,ok,4,True,controversy guided
4833,ok,4,True,values guided
4834,ok,4,True,values guided
4835,ok,4,True,values guided
4836,ok,4,True,controversy guided
4837,ok,4,True,controversy guided
4838,ok,3,True,values guided
4839,ok,4,True,controversy guided
4840,ok,4,True,values guided
4841,ok,3,True,controversy guided
4842,ok,3,True,unguided
4843,ok,3,False,controversy guided
